avg_rating,helpful,model,product,q_and_a,rating,recommended,skuId,total_reviews,unhelpful,user 
4.8,1,MRYU2LL/A,Apple - iPhone XR 64GB - (PRODUCT)RED™ (Verizon),63,4,98%,5801403,1053,1,Joey
4.8,0,MRYU2LL/A,Apple - iPhone XR 64GB - (PRODUCT)RED™ (Verizon),63,5,98%,5801403,1053,0,KaraV
4.8,9,MRYU2LL/A,Apple - iPhone XR 64GB - (PRODUCT)RED™ (Verizon),63,5,98%,5801403,1053,0,AndrewinMD
4.8,1,MRYU2LL/A,Apple - iPhone XR 64GB - (PRODUCT)RED™ (Verizon),63,3,98%,5801403,1053,0,Nick
4.8,7,MRYU2LL/A,Apple - iPhone XR 64GB - (PRODUCT)RED™ (Verizon),63,5,98%,5801403,1053,5,Elias5414
4.8,1,MRYU2LL/A,Apple - iPhone XR 64GB - (PRODUCT)RED™ (Verizon),63,5,98%,5801403,1053,0,Nancerella
4.8,2,MRYU2LL/A,Apple - iPhone XR 64GB - (PRODUCT)RED™ (Verizon),63,5,98%,5801403,1053,2,Appleuser
4.8,1,MRYU2LL/A,Apple - iPhone XR 64GB - (PRODUCT)RED™ (Verizon),63,4,98%,5801403,1053,0,Chris
4.7,18,SMG960UZBV,Samsung - Galaxy S9 64GB - Coral Blue (Verizon),122,5,97%,6191406,2499,0,BBJS
4.7,23,SMG960UZBV,Samsung - Galaxy S9 64GB - Coral Blue (Verizon),122,5,97%,6191406,2499,0,Daboosh
4.7,24,SMG960UZBV,Samsung - Galaxy S9 64GB - Coral Blue (Verizon),122,4,97%,6191406,2499,5,JHoffman02
4.7,0,SMG960UZBV,Samsung - Galaxy S9 64GB - Coral Blue (Verizon),122,2,97%,6191406,2499,0,Ntmd8or
4.7,0,SMG960UZBV,Samsung - Galaxy S9 64GB - Coral Blue (Verizon),122,4,97%,6191406,2499,0,Reviewname
4.7,2,SMG960UZBV,Samsung - Galaxy S9 64GB - Coral Blue (Verizon),122,5,97%,6191406,2499,0,cgNY
4.7,0,SMG960UZBV,Samsung - Galaxy S9 64GB - Coral Blue (Verizon),122,4,97%,6191406,2499,0,Tg25
4.7,0,SMG960UZBV,Samsung - Galaxy S9 64GB - Coral Blue (Verizon),122,5,97%,6191406,2499,0,rcrumb
4.7,18,SMG960UZBV,Samsung - Galaxy S9 64GB - Coral Blue (Verizon),122,2,97%,6191406,2499,66,ceponatia
4.7,8,SMG960UZBV,Samsung - Galaxy S9 64GB - Coral Blue (Verizon),122,5,97%,6191406,2499,1,NancyM
4.7,1,SMG960UZBV,Samsung - Galaxy S9 64GB - Coral Blue (Verizon),122,2,97%,6191406,2499,2,Simplysouthern
4.7,2,SMG960UZBV,Samsung - Galaxy S9 64GB - Coral Blue (Verizon),122,5,97%,6191406,2499,3,Carwen
4.7,6,SMG960UZBV,Samsung - Galaxy S9 64GB - Coral Blue (Verizon),122,5,97%,6191406,2499,0,Vera
4.7,19,SMG960UZBV,Samsung - Galaxy S9 64GB - Coral Blue (Verizon),122,5,97%,6191406,2499,3,twilly
4.7,8,SMG960UZBV,Samsung - Galaxy S9 64GB - Coral Blue (Verizon),122,1,97%,6191406,2499,12,thecrg
4.7,15,SMG960UZBV,Samsung - Galaxy S9 64GB - Coral Blue (Verizon),122,5,97%,6191406,2499,1,MRes
4.7,0,SMG960UZBV,Samsung - Galaxy S9 64GB - Coral Blue (Verizon),122,5,97%,6191406,2499,0,HTSME
4.7,0,SMG960UZBV,Samsung - Galaxy S9 64GB - Coral Blue (Verizon),122,1,97%,6191406,2499,1,teacher
4.7,12,SMG960UZBV,Samsung - Galaxy S9 64GB - Coral Blue (Verizon),122,1,97%,6191406,2499,10,Notessh
4.7,0,SMG960UZBV,Samsung - Galaxy S9 64GB - Coral Blue (Verizon),122,5,97%,6191406,2499,0,BestBuyHandDryer4Life
4.8,20,MT092LL/A,Apple - iPhone XR 128GB - Blue (Verizon),25,5,98%,5581624,805,0,jsiau
4.8,40,MT092LL/A,Apple - iPhone XR 128GB - Blue (Verizon),25,4,98%,5581624,805,0,FirefighterFrank
4.8,2,MT092LL/A,Apple - iPhone XR 128GB - Blue (Verizon),25,5,98%,5581624,805,0,Mark
4.8,20,MT092LL/A,Apple - iPhone XR 128GB - Blue (Verizon),25,5,98%,5581624,805,1,Westy
4.8,13,MT092LL/A,Apple - iPhone XR 128GB - Blue (Verizon),25,2,98%,5581624,805,58,Chani
4.8,1,MT092LL/A,Apple - iPhone XR 128GB - Blue (Verizon),25,5,98%,5581624,805,0,Viktoria
4.8,10,MT092LL/A,Apple - iPhone XR 128GB - Blue (Verizon),25,5,98%,5581624,805,0,Hcjmoose
4.8,11,MT092LL/A,Apple - iPhone XR 128GB - Blue (Verizon),25,5,98%,5581624,805,3,needmoarhardware
4.8,2,MT092LL/A,Apple - iPhone XR 128GB - Blue (Verizon),25,5,98%,5581624,805,0,RetiredwithActitude
4.8,0,MT092LL/A,Apple - iPhone XR 128GB - Blue (Verizon),25,5,98%,5581624,805,0,Ross
4.8,0,MT092LL/A,Apple - iPhone XR 128GB - Blue (Verizon),25,4,98%,5581624,805,0,MellieMel
4.8,0,MT092LL/A,Apple - iPhone XR 128GB - Blue (Verizon),25,5,98%,5581624,805,0,Daisy
4.8,1,MT092LL/A,Apple - iPhone XR 128GB - Blue (Verizon),25,5,98%,5581624,805,0,KSTS400
4.8,0,MT092LL/A,Apple - iPhone XR 128GB - Blue (Verizon),25,5,98%,5581624,805,0,knolt
4.8,0,MT092LL/A,Apple - iPhone XR 128GB - Blue (Verizon),25,5,98%,5581624,805,0,OldSkool7Four
4.8,6,MT092LL/A,Apple - iPhone XR 128GB - Blue (Verizon),25,5,98%,5581624,805,1,Mickey
4.8,3,MT092LL/A,Apple - iPhone XR 128GB - Blue (Verizon),25,5,98%,5581624,805,1,MorningEvening
4.8,6,MT092LL/A,Apple - iPhone XR 128GB - Blue (Verizon),25,5,98%,5581624,805,0,tomw
4.8,1,MT092LL/A,Apple - iPhone XR 128GB - Blue (Verizon),25,5,98%,5581624,805,0,OldSkool7Four
4.8,1,MT092LL/A,Apple - iPhone XR 128GB - Blue (Verizon),25,5,98%,5581624,805,0,EB138
4.6,1,SMG970UZKV,Samsung - Galaxy S10e with 128GB Memory Cell Phone Prism - Black (Verizon),5,4,94%,6326988,95,1,Starkfish
4.6,0,SMG970UZKV,Samsung - Galaxy S10e with 128GB Memory Cell Phone Prism - Black (Verizon),5,1,94%,6326988,95,0,Disappointed
4.6,4,SMG970UZKV,Samsung - Galaxy S10e with 128GB Memory Cell Phone Prism - Black (Verizon),5,3,94%,6326988,95,18,mmitech
4.6,4,SMG970UZKV,Samsung - Galaxy S10e with 128GB Memory Cell Phone Prism - Black (Verizon),5,4,94%,6326988,95,0,Oilcan
4.6,1,SMG970UZKV,Samsung - Galaxy S10e with 128GB Memory Cell Phone Prism - Black (Verizon),5,4,94%,6326988,95,0,Trish
4.6,4,SMG970UZKV,Samsung - Galaxy S10e with 128GB Memory Cell Phone Prism - Black (Verizon),5,5,94%,6326988,95,0,Cool
4.6,1,SMG970UZKV,Samsung - Galaxy S10e with 128GB Memory Cell Phone Prism - Black (Verizon),5,5,94%,6326988,95,0,Boopdeedoo
4.6,1,SMG970UZKV,Samsung - Galaxy S10e with 128GB Memory Cell Phone Prism - Black (Verizon),5,5,94%,6326988,95,0,clay
4.6,0,SMG970UZKV,Samsung - Galaxy S10e with 128GB Memory Cell Phone Prism - Black (Verizon),5,5,94%,6326988,95,0,Mark1921
4.6,0,SMG970UZKV,Samsung - Galaxy S10e with 128GB Memory Cell Phone Prism - Black (Verizon),5,1,94%,6326988,95,0,TheBlackSwan
4.6,0,SMG970UZKV,Samsung - Galaxy S10e with 128GB Memory Cell Phone Prism - Black (Verizon),5,1,94%,6326988,95,1,TheBlackSwan
4.6,0,SMG970UZKV,Samsung - Galaxy S10e with 128GB Memory Cell Phone Prism - Black (Verizon),5,4,94%,6326988,95,0,Kyle
4.6,0,SMG970UZKV,Samsung - Galaxy S10e with 128GB Memory Cell Phone Prism - Black (Verizon),5,5,94%,6326988,95,0,HJStrawberry
4.6,0,SMG970UZKV,Samsung - Galaxy S10e with 128GB Memory Cell Phone Prism - Black (Verizon),5,5,94%,6326988,95,0,Shopper
4.6,0,SMG970UZKV,Samsung - Galaxy S10e with 128GB Memory Cell Phone Prism - Black (Verizon),5,5,94%,6326988,95,0,Junior
4.6,0,SMG970UZKV,Samsung - Galaxy S10e with 128GB Memory Cell Phone Prism - Black (Verizon),5,5,94%,6326988,95,0,PerfectNewPhone
4.6,0,SMG970UZKV,Samsung - Galaxy S10e with 128GB Memory Cell Phone Prism - Black (Verizon),5,4,94%,6326988,95,0,Bmed
4.6,0,SMG970UZKV,Samsung - Galaxy S10e with 128GB Memory Cell Phone Prism - Black (Verizon),5,4,94%,6326988,95,0,deananth
4.6,0,SMG970UZKV,Samsung - Galaxy S10e with 128GB Memory Cell Phone Prism - Black (Verizon),5,5,94%,6326988,95,0,Laura
4.6,0,SMG970UZKV,Samsung - Galaxy S10e with 128GB Memory Cell Phone Prism - Black (Verizon),5,5,94%,6326988,95,0,Hypej
4.8,5,MRYR2LL/A,Apple - iPhone XR 64GB - Black (Verizon),63,5,98%,5801316,1053,0,brandybee
4.8,40,MRYR2LL/A,Apple - iPhone XR 64GB - Black (Verizon),63,5,98%,5801316,1053,3,LindaLou
4.8,8,MRYR2LL/A,Apple - iPhone XR 64GB - Black (Verizon),63,5,98%,5801316,1053,1,Bill
4.8,6,MRYR2LL/A,Apple - iPhone XR 64GB - Black (Verizon),63,3,98%,5801316,1053,2,Hori16
4.8,7,MRYR2LL/A,Apple - iPhone XR 64GB - Black (Verizon),63,4,98%,5801316,1053,0,DAFFY
4.8,7,MRYR2LL/A,Apple - iPhone XR 64GB - Black (Verizon),63,5,98%,5801316,1053,0,k9strong
4.8,13,MRYR2LL/A,Apple - iPhone XR 64GB - Black (Verizon),63,4,98%,5801316,1053,7,AlexJ
4.8,5,MRYR2LL/A,Apple - iPhone XR 64GB - Black (Verizon),63,3,98%,5801316,1053,6,Jules
4.8,1,MRYR2LL/A,Apple - iPhone XR 64GB - Black (Verizon),63,4,98%,5801316,1053,0,FryingInFlorida
4.8,1,MRYR2LL/A,Apple - iPhone XR 64GB - Black (Verizon),63,5,98%,5801316,1053,0,MadisonDoe
4.8,9,MRYR2LL/A,Apple - iPhone XR 64GB - Black (Verizon),63,5,98%,5801316,1053,0,JoshD
4.8,0,MRYR2LL/A,Apple - iPhone XR 64GB - Black (Verizon),63,5,98%,5801316,1053,0,65galaxie
4.8,1,MRYR2LL/A,Apple - iPhone XR 64GB - Black (Verizon),63,4,98%,5801316,1053,1,Joey
4.8,0,MRYR2LL/A,Apple - iPhone XR 64GB - Black (Verizon),63,5,98%,5801316,1053,0,KaraV
4.8,9,MRYR2LL/A,Apple - iPhone XR 64GB - Black (Verizon),63,5,98%,5801316,1053,0,AndrewinMD
4.8,1,MRYR2LL/A,Apple - iPhone XR 64GB - Black (Verizon),63,3,98%,5801316,1053,0,Nick
4.8,7,MRYR2LL/A,Apple - iPhone XR 64GB - Black (Verizon),63,5,98%,5801316,1053,5,Elias5414
4.8,1,MRYR2LL/A,Apple - iPhone XR 64GB - Black (Verizon),63,5,98%,5801316,1053,0,Nancerella
4.8,2,MRYR2LL/A,Apple - iPhone XR 64GB - Black (Verizon),63,5,98%,5801316,1053,2,Appleuser
4.8,1,MRYR2LL/A,Apple - iPhone XR 64GB - Black (Verizon),63,4,98%,5801316,1053,0,Chris
4.8,30,MQ8D2LL/A,Apple - iPhone 8 Plus 64GB - Space Gray (Verizon),86,4,97%,5999105,2614,9,LantanaAl
4.8,14,MQ8D2LL/A,Apple - iPhone 8 Plus 64GB - Space Gray (Verizon),86,4,97%,5999105,2614,0,Aagui
4.8,17,MQ8D2LL/A,Apple - iPhone 8 Plus 64GB - Space Gray (Verizon),86,4,97%,5999105,2614,0,Audiophile01
4.8,4,MQ8D2LL/A,Apple - iPhone 8 Plus 64GB - Space Gray (Verizon),86,5,97%,5999105,2614,0,mzeemzima
4.8,9,MQ8D2LL/A,Apple - iPhone 8 Plus 64GB - Space Gray (Verizon),86,5,97%,5999105,2614,0,idolator
4.8,8,MQ8D2LL/A,Apple - iPhone 8 Plus 64GB - Space Gray (Verizon),86,4,97%,5999105,2614,2,R2034
4.8,24,MQ8D2LL/A,Apple - iPhone 8 Plus 64GB - Space Gray (Verizon),86,5,97%,5999105,2614,4,Liam
4.8,2,MQ8D2LL/A,Apple - iPhone 8 Plus 64GB - Space Gray (Verizon),86,5,97%,5999105,2614,0,mzeemzima
4.8,3,MQ8D2LL/A,Apple - iPhone 8 Plus 64GB - Space Gray (Verizon),86,5,97%,5999105,2614,1,Reviewer
4.8,0,MQ8D2LL/A,Apple - iPhone 8 Plus 64GB - Space Gray (Verizon),86,5,97%,5999105,2614,0,Valentine
4.8,2,MQ8D2LL/A,Apple - iPhone 8 Plus 64GB - Space Gray (Verizon),86,5,97%,5999105,2614,0,tracy33
4.8,0,MQ8D2LL/A,Apple - iPhone 8 Plus 64GB - Space Gray (Verizon),86,5,97%,5999105,2614,1,Anonymous
4.8,47,MQ8D2LL/A,Apple - iPhone 8 Plus 64GB - Space Gray (Verizon),86,5,97%,5999105,2614,7,Michael
4.8,2,MQ8D2LL/A,Apple - iPhone 8 Plus 64GB - Space Gray (Verizon),86,4,97%,5999105,2614,0,Peter
4.8,5,MQ8D2LL/A,Apple - iPhone 8 Plus 64GB - Space Gray (Verizon),86,3,97%,5999105,2614,0,TessyK
4.8,2,MQ8D2LL/A,Apple - iPhone 8 Plus 64GB - Space Gray (Verizon),86,5,97%,5999105,2614,2,Osie77
4.8,28,MQ8D2LL/A,Apple - iPhone 8 Plus 64GB - Space Gray (Verizon),86,5,97%,5999105,2614,4,iMikejones
4.8,0,MQ8D2LL/A,Apple - iPhone 8 Plus 64GB - Space Gray (Verizon),86,5,97%,5999105,2614,0,iSpendAllMyMoney
4.8,0,MQ8D2LL/A,Apple - iPhone 8 Plus 64GB - Space Gray (Verizon),86,5,97%,5999105,2614,0,VanstheItalianman8302
4.8,0,MQ8D2LL/A,Apple - iPhone 8 Plus 64GB - Space Gray (Verizon),86,5,97%,5999105,2614,0,DanH
4.8,5,MRYT2LL/A,Apple - iPhone XR 64GB - White (Verizon),63,5,98%,5801400,1053,0,brandybee
4.8,40,MRYT2LL/A,Apple - iPhone XR 64GB - White (Verizon),63,5,98%,5801400,1053,3,LindaLou
4.8,8,MRYT2LL/A,Apple - iPhone XR 64GB - White (Verizon),63,5,98%,5801400,1053,1,Bill
4.8,6,MRYT2LL/A,Apple - iPhone XR 64GB - White (Verizon),63,3,98%,5801400,1053,2,Hori16
4.8,7,MRYT2LL/A,Apple - iPhone XR 64GB - White (Verizon),63,4,98%,5801400,1053,0,DAFFY
4.8,7,MRYT2LL/A,Apple - iPhone XR 64GB - White (Verizon),63,5,98%,5801400,1053,0,k9strong
4.8,13,MRYT2LL/A,Apple - iPhone XR 64GB - White (Verizon),63,4,98%,5801400,1053,7,AlexJ
4.8,5,MRYT2LL/A,Apple - iPhone XR 64GB - White (Verizon),63,3,98%,5801400,1053,6,Jules
4.8,1,MRYT2LL/A,Apple - iPhone XR 64GB - White (Verizon),63,4,98%,5801400,1053,0,FryingInFlorida
4.8,1,MRYT2LL/A,Apple - iPhone XR 64GB - White (Verizon),63,5,98%,5801400,1053,0,MadisonDoe
4.8,9,MRYT2LL/A,Apple - iPhone XR 64GB - White (Verizon),63,5,98%,5801400,1053,0,JoshD
4.8,0,MRYT2LL/A,Apple - iPhone XR 64GB - White (Verizon),63,5,98%,5801400,1053,0,65galaxie
4.8,1,MRYT2LL/A,Apple - iPhone XR 64GB - White (Verizon),63,4,98%,5801400,1053,1,Joey
4.8,0,MRYT2LL/A,Apple - iPhone XR 64GB - White (Verizon),63,5,98%,5801400,1053,0,KaraV
4.8,9,MRYT2LL/A,Apple - iPhone XR 64GB - White (Verizon),63,5,98%,5801400,1053,0,AndrewinMD
4.8,1,MRYT2LL/A,Apple - iPhone XR 64GB - White (Verizon),63,3,98%,5801400,1053,0,Nick
4.8,7,MRYT2LL/A,Apple - iPhone XR 64GB - White (Verizon),63,5,98%,5801400,1053,5,Elias5414
4.8,1,MRYT2LL/A,Apple - iPhone XR 64GB - White (Verizon),63,5,98%,5801400,1053,0,Nancerella
4.8,2,MRYT2LL/A,Apple - iPhone XR 64GB - White (Verizon),63,5,98%,5801400,1053,2,Appleuser
4.8,1,MRYT2LL/A,Apple - iPhone XR 64GB - White (Verizon),63,4,98%,5801400,1053,0,Chris
4.8,12,MT972LL/A,Apple - iPhone XS 256GB - Space Gray (Verizon),4,5,97%,6009869,737,1,MisterE
4.8,4,MT972LL/A,Apple - iPhone XS 256GB - Space Gray (Verizon),4,4,97%,6009869,737,0,arbeeezy
4.8,4,MT972LL/A,Apple - iPhone XS 256GB - Space Gray (Verizon),4,5,97%,6009869,737,0,JCCB
4.8,3,MT972LL/A,Apple - iPhone XS 256GB - Space Gray (Verizon),4,1,97%,6009869,737,10,Sips
4.8,0,MT972LL/A,Apple - iPhone XS 256GB - Space Gray (Verizon),4,4,97%,6009869,737,0,Spence
4.8,4,MT972LL/A,Apple - iPhone XS 256GB - Space Gray (Verizon),4,4,97%,6009869,737,1,F138Flyer
4.8,10,MT972LL/A,Apple - iPhone XS 256GB - Space Gray (Verizon),4,5,97%,6009869,737,0,WhoDat
4.8,3,MT972LL/A,Apple - iPhone XS 256GB - Space Gray (Verizon),4,5,97%,6009869,737,0,Stanislav
4.8,3,MT972LL/A,Apple - iPhone XS 256GB - Space Gray (Verizon),4,4,97%,6009869,737,0,JerryG
4.8,6,MT972LL/A,Apple - iPhone XS 256GB - Space Gray (Verizon),4,3,97%,6009869,737,4,MrGoldfish
4.8,0,MT972LL/A,Apple - iPhone XS 256GB - Space Gray (Verizon),4,5,97%,6009869,737,0,Vwboy76
4.8,0,MT972LL/A,Apple - iPhone XS 256GB - Space Gray (Verizon),4,5,97%,6009869,737,0,HappyCustomer
4.8,1,MT972LL/A,Apple - iPhone XS 256GB - Space Gray (Verizon),4,4,97%,6009869,737,0,BklynBestbuyer
4.8,4,MT972LL/A,Apple - iPhone XS 256GB - Space Gray (Verizon),4,3,97%,6009869,737,0,PukaS34
4.8,0,MT972LL/A,Apple - iPhone XS 256GB - Space Gray (Verizon),4,5,97%,6009869,737,0,Danimal
4.8,0,MT972LL/A,Apple - iPhone XS 256GB - Space Gray (Verizon),4,5,97%,6009869,737,0,Pwm1
4.8,2,MT972LL/A,Apple - iPhone XS 256GB - Space Gray (Verizon),4,4,97%,6009869,737,0,JerseyGirl
4.8,0,MT972LL/A,Apple - iPhone XS 256GB - Space Gray (Verizon),4,5,97%,6009869,737,0,Mekl50
4.8,1,MT972LL/A,Apple - iPhone XS 256GB - Space Gray (Verizon),4,5,97%,6009869,737,0,Chinna
4.8,0,MT972LL/A,Apple - iPhone XS 256GB - Space Gray (Verizon),4,5,97%,6009869,737,0,Leslie
4.8,30,MQ8F2LL/A,Apple - iPhone 8 Plus 64GB - Gold (Verizon),86,4,97%,6009880,2614,9,LantanaAl
4.8,14,MQ8F2LL/A,Apple - iPhone 8 Plus 64GB - Gold (Verizon),86,4,97%,6009880,2614,0,Aagui
4.8,17,MQ8F2LL/A,Apple - iPhone 8 Plus 64GB - Gold (Verizon),86,4,97%,6009880,2614,0,Audiophile01
4.8,4,MQ8F2LL/A,Apple - iPhone 8 Plus 64GB - Gold (Verizon),86,5,97%,6009880,2614,0,mzeemzima
4.8,9,MQ8F2LL/A,Apple - iPhone 8 Plus 64GB - Gold (Verizon),86,5,97%,6009880,2614,0,idolator
4.8,8,MQ8F2LL/A,Apple - iPhone 8 Plus 64GB - Gold (Verizon),86,4,97%,6009880,2614,2,R2034
4.8,24,MQ8F2LL/A,Apple - iPhone 8 Plus 64GB - Gold (Verizon),86,5,97%,6009880,2614,4,Liam
4.8,2,MQ8F2LL/A,Apple - iPhone 8 Plus 64GB - Gold (Verizon),86,5,97%,6009880,2614,0,mzeemzima
4.8,3,MQ8F2LL/A,Apple - iPhone 8 Plus 64GB - Gold (Verizon),86,5,97%,6009880,2614,1,Reviewer
4.8,0,MQ8F2LL/A,Apple - iPhone 8 Plus 64GB - Gold (Verizon),86,5,97%,6009880,2614,0,Valentine
4.8,2,MQ8F2LL/A,Apple - iPhone 8 Plus 64GB - Gold (Verizon),86,5,97%,6009880,2614,0,tracy33
4.8,0,MQ8F2LL/A,Apple - iPhone 8 Plus 64GB - Gold (Verizon),86,5,97%,6009880,2614,1,Anonymous
4.8,47,MQ8F2LL/A,Apple - iPhone 8 Plus 64GB - Gold (Verizon),86,5,97%,6009880,2614,7,Michael
4.8,2,MQ8F2LL/A,Apple - iPhone 8 Plus 64GB - Gold (Verizon),86,4,97%,6009880,2614,0,Peter
4.8,5,MQ8F2LL/A,Apple - iPhone 8 Plus 64GB - Gold (Verizon),86,3,97%,6009880,2614,0,TessyK
4.8,2,MQ8F2LL/A,Apple - iPhone 8 Plus 64GB - Gold (Verizon),86,5,97%,6009880,2614,2,Osie77
4.8,28,MQ8F2LL/A,Apple - iPhone 8 Plus 64GB - Gold (Verizon),86,5,97%,6009880,2614,4,iMikejones
4.8,0,MQ8F2LL/A,Apple - iPhone 8 Plus 64GB - Gold (Verizon),86,5,97%,6009880,2614,0,iSpendAllMyMoney
4.8,0,MQ8F2LL/A,Apple - iPhone 8 Plus 64GB - Gold (Verizon),86,5,97%,6009880,2614,0,VanstheItalianman8302
4.8,0,MQ8F2LL/A,Apple - iPhone 8 Plus 64GB - Gold (Verizon),86,5,97%,6009880,2614,0,DanH
4.8,106,MQA62LL/A,Apple - iPhone X 64GB - Silver (Verizon),79,5,95%,6009907,1599,28,ShufromChina
4.8,12,MQA62LL/A,Apple - iPhone X 64GB - Silver (Verizon),79,5,95%,6009907,1599,2,Andrew21
4.8,11,MQA62LL/A,Apple - iPhone X 64GB - Silver (Verizon),79,5,95%,6009907,1599,2,PaulV
4.8,93,MQA62LL/A,Apple - iPhone X 64GB - Silver (Verizon),79,3,95%,6009907,1599,59,PabloParque
4.8,18,MQA62LL/A,Apple - iPhone X 64GB - Silver (Verizon),79,4,95%,6009907,1599,2,Bill
4.8,36,MQA62LL/A,Apple - iPhone X 64GB - Silver (Verizon),79,5,95%,6009907,1599,17,Char4ie
4.8,14,MQA62LL/A,Apple - iPhone X 64GB - Silver (Verizon),79,5,95%,6009907,1599,3,ttttt
4.8,7,MQA62LL/A,Apple - iPhone X 64GB - Silver (Verizon),79,3,95%,6009907,1599,5,Dani
4.8,2,MQA62LL/A,Apple - iPhone X 64GB - Silver (Verizon),79,5,95%,6009907,1599,0,Jdog
4.8,0,MQA62LL/A,Apple - iPhone X 64GB - Silver (Verizon),79,5,95%,6009907,1599,0,samSD
4.8,0,MQA62LL/A,Apple - iPhone X 64GB - Silver (Verizon),79,5,95%,6009907,1599,1,Alyson
4.8,1,MQA62LL/A,Apple - iPhone X 64GB - Silver (Verizon),79,5,95%,6009907,1599,0,SteveL
4.8,2,MQA62LL/A,Apple - iPhone X 64GB - Silver (Verizon),79,5,95%,6009907,1599,3,Aetherhole
4.8,25,MQA62LL/A,Apple - iPhone X 64GB - Silver (Verizon),79,5,95%,6009907,1599,8,Whodey
4.8,0,MQA62LL/A,Apple - iPhone X 64GB - Silver (Verizon),79,5,95%,6009907,1599,0,StarWarsFan
4.8,0,MQA62LL/A,Apple - iPhone X 64GB - Silver (Verizon),79,5,95%,6009907,1599,0,Cherie
4.8,43,MQA62LL/A,Apple - iPhone X 64GB - Silver (Verizon),79,5,95%,6009907,1599,22,BradC
4.8,0,MQA62LL/A,Apple - iPhone X 64GB - Silver (Verizon),79,3,95%,6009907,1599,0,dada0808080808080
4.8,1,MQA62LL/A,Apple - iPhone X 64GB - Silver (Verizon),79,5,95%,6009907,1599,0,Brady
4.8,0,MQA62LL/A,Apple - iPhone X 64GB - Silver (Verizon),79,5,95%,6009907,1599,0,Polamalufan
4.8,20,MT022LL/A,Apple - iPhone XR 128GB - (PRODUCT)RED™ (Verizon),25,5,98%,5581623,805,0,jsiau
4.8,40,MT022LL/A,Apple - iPhone XR 128GB - (PRODUCT)RED™ (Verizon),25,4,98%,5581623,805,0,FirefighterFrank
4.8,2,MT022LL/A,Apple - iPhone XR 128GB - (PRODUCT)RED™ (Verizon),25,5,98%,5581623,805,0,Mark
4.8,20,MT022LL/A,Apple - iPhone XR 128GB - (PRODUCT)RED™ (Verizon),25,5,98%,5581623,805,1,Westy
4.8,13,MT022LL/A,Apple - iPhone XR 128GB - (PRODUCT)RED™ (Verizon),25,2,98%,5581623,805,58,Chani
4.8,1,MT022LL/A,Apple - iPhone XR 128GB - (PRODUCT)RED™ (Verizon),25,5,98%,5581623,805,0,Viktoria
4.8,10,MT022LL/A,Apple - iPhone XR 128GB - (PRODUCT)RED™ (Verizon),25,5,98%,5581623,805,0,Hcjmoose
4.8,11,MT022LL/A,Apple - iPhone XR 128GB - (PRODUCT)RED™ (Verizon),25,5,98%,5581623,805,3,needmoarhardware
4.8,2,MT022LL/A,Apple - iPhone XR 128GB - (PRODUCT)RED™ (Verizon),25,5,98%,5581623,805,0,RetiredwithActitude
4.8,0,MT022LL/A,Apple - iPhone XR 128GB - (PRODUCT)RED™ (Verizon),25,5,98%,5581623,805,0,Ross
4.8,0,MT022LL/A,Apple - iPhone XR 128GB - (PRODUCT)RED™ (Verizon),25,4,98%,5581623,805,0,MellieMel
4.8,0,MT022LL/A,Apple - iPhone XR 128GB - (PRODUCT)RED™ (Verizon),25,5,98%,5581623,805,0,Daisy
4.8,1,MT022LL/A,Apple - iPhone XR 128GB - (PRODUCT)RED™ (Verizon),25,5,98%,5581623,805,0,KSTS400
4.8,0,MT022LL/A,Apple - iPhone XR 128GB - (PRODUCT)RED™ (Verizon),25,5,98%,5581623,805,0,knolt
4.8,0,MT022LL/A,Apple - iPhone XR 128GB - (PRODUCT)RED™ (Verizon),25,5,98%,5581623,805,0,OldSkool7Four
4.8,6,MT022LL/A,Apple - iPhone XR 128GB - (PRODUCT)RED™ (Verizon),25,5,98%,5581623,805,1,Mickey
4.8,3,MT022LL/A,Apple - iPhone XR 128GB - (PRODUCT)RED™ (Verizon),25,5,98%,5581623,805,1,MorningEvening
4.8,6,MT022LL/A,Apple - iPhone XR 128GB - (PRODUCT)RED™ (Verizon),25,5,98%,5581623,805,0,tomw
4.8,1,MT022LL/A,Apple - iPhone XR 128GB - (PRODUCT)RED™ (Verizon),25,5,98%,5581623,805,0,OldSkool7Four
4.8,1,MT022LL/A,Apple - iPhone XR 128GB - (PRODUCT)RED™ (Verizon),25,5,98%,5581623,805,0,EB138
4.8,9,MNQH2LL/A,Apple - iPhone 7 Plus 32GB - Black (Verizon),33,5,97%,5581615,1560,0,Brian3231
4.8,1,MNQH2LL/A,Apple - iPhone 7 Plus 32GB - Black (Verizon),33,5,97%,5581615,1560,0,bobyzick
4.8,21,MNQH2LL/A,Apple - iPhone 7 Plus 32GB - Black (Verizon),33,5,97%,5581615,1560,3,bigtman
4.8,7,MNQH2LL/A,Apple - iPhone 7 Plus 32GB - Black (Verizon),33,4,97%,5581615,1560,1,Daniel
4.8,4,MNQH2LL/A,Apple - iPhone 7 Plus 32GB - Black (Verizon),33,1,97%,5581615,1560,1,smitywa
4.8,0,MNQH2LL/A,Apple - iPhone 7 Plus 32GB - Black (Verizon),33,5,97%,5581615,1560,0,Neo1
4.8,1,MNQH2LL/A,Apple - iPhone 7 Plus 32GB - Black (Verizon),33,5,97%,5581615,1560,0,Ditchwitch
